ticker,name,weight,country,sector
HAYW,HAYWARD HOLDINGS INC,0.000192884,US,Industrials
CAC,CAMDEN NATIONAL CORP,0.000191982,US,Financials
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,0.000190897,US,Real Estate
NSTG,NANOSTRING TECHNOLOGIES INC,0.000190523,US,Health Care
TMST,TIMKENSTEEL CORP,0.000190045,US,Materials
INFA,INFORMATICA INC CLASS A,0.000189921,US,Information Technology
HMST,HOMESTREET INC,0.000189792,US,Financials
MBIN,MERCHANTS BANCORP,0.00018943,US,Financials
SFIX,STITCH FIX INC CLASS A,0.000189012,US,Consumer Discretionary
SWBI,SMITH WESSON BRANDS INC,0.00018846,US,Consumer Discretionary
ARGO,ARGO GROUP INTERNATIONAL HOLDINGS,0.000188373,BM,Financials
QURE,UNIQURE NV,0.000187001,NL,Health Care
FARO,FARO TECHNOLOGIES INC,0.000186977,US,Information Technology
NABL,N ABLE INC,0.000186926,US,Information Technology
FFIC,FLUSHING FINANCIAL CORP,0.00018678,US,Financials
PLCE,CHILDRENS PLACE INC,0.000186196,US,Consumer Discretionary
WINA,WINMARK CORP,0.000186046,US,Consumer Discretionary
GLDD,GREAT LAKES DREDGE AND DOCK CORP,0.000185299,US,Industrials
ACMR,ACM RESEARCH CLASS A INC,0.000185288,US,Information Technology
SAFE,SAFEHOLD INC,0.000184701,US,Real Estate
TRST,TRUSTCO BANK CORP,0.000183884,US,Financials
MVST,MICROVAST HOLDINGS INC,0.000183238,US,Industrials
HCAT,HEALTH CATALYST INC,0.000183204,US,Health Care
CTBI,COMMUNITY TRUST BANCORP INC,0.000182811,US,Financials
CORZ,CORE SCIENTIFIC INC,0.000182723,US,Information Technology
AMBC,AMBAC FINANCIAL GROUP INC,0.000181673,US,Financials
ACCO,ACCO BRANDS CORP,0.000181549,US,Industrials
HNGR,HANGER INC,0.000181505,US,Health Care
HONE,HARBORONE BANCORP INC,0.000181046,US,Financials
MERC,MERCER INTERNATIONAL INC,0.000180945,CA,Materials
CSII,CARDIOVASCULAR SYSTEMS INC,0.00017999,US,Health Care
CPF,CENTRAL PACIFIC FINANCIAL CORP,0.000179259,US,Financials
CLDT,CHATHAM LODGING TRUST REIT,0.000178855,US,Real Estate
BALY,BALLY S CORP,0.000178172,US,Consumer Discretionary
FC,FRANKLIN COVEY,0.000177962,US,Industrials
TWOU,2U INC,0.000177682,US,Consumer Discretionary
RGP,RESOURCES CONNECTION INC,0.000177159,US,Industrials
NFBK,NORTHFIELD BANCORP INC,0.000176149,US,Financials
PTLO,PORTILLO S INC CLASS A,0.000175985,US,Consumer Discretionary
LGFA,LIONS GATE ENTERTAINMENT VOTING CO,0.000175183,US,Telecommunication Services
ARKO,ARKO,0.000175027,US,Consumer Discretionary
PLRX,PLIANT THERAPEUTICS INC,0.000175012,US,Health Care
SANA,SANA BIOTECHNOLOGY INC,0.000174505,US,Health Care
BSIG,BRIGHTSPHERE INVESTMENT GROUP INC,0.000174015,US,Financials
BJRI,BJS RESTAURANTS INC,0.000173889,US,Consumer Discretionary
YORW,YORK WATER,0.00017367,US,Utilities
INGN,INOGEN INC,0.000173668,US,Health Care
MRSN,MERSANA THERAPEUTICS INC,0.000173408,US,Health Care
JBSS,JOHN B SANFILIPPO AND SON INC,0.000173308,US,Consumer Staples
UFCS,UNITED FIRE GROUP INC,0.000173233,US,Financials
NRIX,NURIX THERAPEUTICS INC,0.000172562,US,Health Care
FA,FIRST ADVANTAGE CORP,0.000171995,US,Industrials
BFS,SAUL CENTERS REIT INC,0.000171879,US,Real Estate
JBI,JANUS INTERNATIONAL GROUP INC,0.000171845,US,Industrials
EGHT,8X8 INC,0.000170953,US,Information Technology
VTOL,BRISTOW GROUP INC,0.000170714,US,Energy
FBMS,FIRST BANCSHARES INC,0.000170628,US,Financials
TR,TOOTSIE ROLL INDUSTRIES INC,0.000170622,US,Consumer Staples
THR,THERMON GROUP HOLDINGS INC,0.000170464,US,Industrials
SNCY,SUN COUNTRY AIRLINES HOLDINGS INC,0.000170205,US,Industrials
GRC,GORMAN-RUPP,0.000170177,US,Industrials
CFB,CROSSFIRST BANKSHARES INC,0.000170006,US,Financials
SQSP,SQUARESPACE INC CLASS A,0.000169724,US,Information Technology
HSII,HEIDRICK AND STRUGGLES INTERNATION,0.000169536,US,Industrials
QNST,QUINSTREET INC,0.000168946,US,Telecommunication Services
KELYA,KELLY SERVICES INC CLASS A,0.000168924,US,Industrials
EB,EVENTBRITE CLASS A INC,0.000168791,US,Telecommunication Services
NGM,NGM BIOPHARMACEUTICALS INC,0.000167591,US,Health Care
TITN,TITAN MACHINERY INC,0.000167503,US,Industrials
IIIN,INSTEEL INDUSTRIES INC,0.000167042,US,Industrials
CINC,CINCOR PHARMA INC,0.000167035,US,Health Care
DM,DESKTOP METAL INC CLASS A,0.000167023,US,Industrials
GSBC,GREAT SOUTHERN BANCORP INC,0.000166347,US,Financials
RUTH,RUTHS HOSPITALITY GROUP INC,0.000166035,US,Consumer Discretionary
RAD,RITE AID CORP,0.000165649,US,Consumer Staples
LASR,NLIGHT INC,0.000165473,US,Information Technology
WKHS,WORKHORSE GROUP INC,0.000165362,US,Consumer Discretionary
BBSI,BARRETT BUSINESS SERVICES INC,0.000165284,US,Industrials
MBI,MBIA INC,0.000164021,US,Financials
SRI,STONERIDGE INC,0.000163529,US,Consumer Discretionary
INO,INOVIO PHARMACEUTICALS INC,0.000163224,US,Health Care
ONL,ORION OFFICE REIT INC,0.000163184,US,Real Estate
COLL,COLLEGIUM PHARMACEUTICAL INC,0.000163039,US,Health Care
DENN,DENNYS CORP,0.000162799,US,Consumer Discretionary
WISH,CONTEXTLOGIC INC CLASS A,0.000162775,US,Consumer Discretionary
TRTX,TPG RE FINANCE TRUST INC,0.000162588,US,Financials
PAYA,PAYA HOLDINGS INC CLASS A,0.000162527,US,Information Technology
YMAB,Y MABS THERAPEUTICS INC,0.000162143,US,Health Care
REPL,REPLIMUNE GROUP INC,0.00016191,US,Health Care
YEXT,YEXT INC,0.000161726,US,Information Technology
ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,0.00016156,US,Real Estate
PGC,PEAPACK GLADSTONE FINANCIAL CORP,0.000161427,US,Financials
SLGC,SOMALOGIC INC CLASS A,0.000161178,US,Health Care
DO,DIAMOND OFFSHORE DRILLING INC,0.000160828,US,Energy
DX,DYNEX CAPITAL REIT INC,0.000160808,US,Financials
CWAN,CLEARWATER ANALYTICS HOLDINGS INC,0.000160742,US,Information Technology
NVTS,NAVITAS SEMICONDUCTOR CORP,0.00016073,US,Information Technology
OCGN,OCUGEN INC,0.000159825,US,Health Care
CCCS,CCC INTELLIGENT SOLUTIONS HOLDINGS,0.000159442,US,Information Technology
UBA,URSTADT BIDDLE PROPERTIES REIT INC,0.000159048,US,Real Estate
FNKO,FUNKO INC CLASS A,0.000158997,US,Consumer Discretionary
FLNC,FLUENCE ENERGY INC CLASS A,0.000158802,US,Industrials
LTH,LIFE TIME GROUP HOLDINGS INC,0.000158691,US,Consumer Discretionary
NAPA,DUCKHORN PORTFOLIO INC,0.000158578,US,Consumer Staples
MSBI,MIDLAND STATES BANCORP INC,0.000158491,US,Financials
MOV,MOVADO GROUP INC,0.000158328,US,Consumer Discretionary
CBTX,CBTX INC,0.000158129,US,Financials
DH,DEFINITIVE HEALTHCARE CORP CLASS A,0.000157973,US,Health Care
TSVT,2SEVENTY BIO INC,0.000157971,US,Health Care
VNDA,VANDA PHARMACEUTICALS INC,0.000156762,US,Health Care
WETF,WISDOMTREE INVESTMENTS INC,0.000156437,US,Financials
CRSR,CORSAIR GAMING INC,0.000156192,US,Information Technology
ETD,ETHAN ALLEN INTERIORS INC,0.000155971,US,Consumer Discretionary
AVO,MISSION PRODUCE INC,0.000155916,US,Consumer Staples
CDLX,CARDLYTICS INC,0.000155914,US,Telecommunication Services
BTRS,BTRS HOLDINGS INC CLASS,0.000155706,US,Information Technology
VRAY,VIEWRAY INC,0.000155498,US,Health Care
SXC,SUNCOKE ENERGY INC,0.000155129,US,Materials
OSW,ONESPAWORLD HOLDINGS LTD,0.000154302,BS,Consumer Discretionary
EBF,ENNIS INC,0.000153796,US,Industrials
ACHR,ARCHER AVIATION INC CLASS A,0.000153157,US,Industrials
MRC,MRC GLOBAL INC,0.000153132,US,Industrials
EBIX,EBIX INC,0.000152792,US,Information Technology
DHIL,DIAMOND HILL INVESTMENT GROUP INC,0.000152646,US,Financials
HSTM,HEALTHSTREAM INC,0.000152278,US,Health Care
KE,KIMBALL ELECTRONICS INC,0.000152153,US,Information Technology
CIO,CITY OFFICE REIT INC,0.000151853,CA,Real Estate
ACEL,ACCEL ENTERTAINMENT INC CLASS A,0.000151219,US,Consumer Discretionary
GOEV,CANOO INC CLASS A,0.000151078,US,Consumer Discretionary
BY,BYLINE BANCORP INC,0.000150849,US,Financials
AROW,ARROW FINANCIAL CORP,0.00015062,US,Financials
HLX,HELIX ENERGY SOLUTIONS GROUP INC,0.000150443,US,Energy
TUP,TUPPERWARE BRANDS CORP,0.000150217,US,Consumer Discretionary
AERI,AERIE PHARMACEUTICALS INC,0.000150127,US,Health Care
PBI,PITNEY BOWES INC,0.000149489,US,Industrials
RAPT,RAPT THERAPEUTICS INC,0.000149169,US,Health Care
CNXN,PC CONNECTION INC,0.000148887,US,Information Technology
IVR,INVESCO MORTGAGE CAPITAL REIT INC,0.000148413,US,Financials
AGX,ARGAN INC,0.000147472,US,Industrials
ALX,ALEXANDERS REIT INC,0.000147019,US,Real Estate
HRTX,HERON THERAPEUTICS INC,0.000146835,US,Health Care
KOP,KOPPERS HOLDINGS INC,0.00014589,US,Materials
SGFY,SIGNIFY HEALTH INC CLASS A,0.000145787,US,Health Care
GPMT,GRANITE POINT MORTGAGE TRUST INC,0.000145478,US,Financials
ECVT,ECOVYST INC,0.000144925,US,Materials
BHIL,BENSON HILL INC,0.000144799,US,Consumer Staples
CSV,CARRIAGE SERVICES INC,0.000144448,US,Consumer Discretionary
RETA,REATA PHARMACEUTICALS INC CLASS A,0.000144434,US,Health Care
SRDX,SURMODICS INC,0.000144093,US,Health Care
HCCI,HERITAGE CRYSTAL INC,0.000143775,US,Industrials
LQDT,LIQUIDITY SERVICES INC,0.000143711,US,Consumer Discretionary
SHCR,SHARECARE INC CLASS A,0.00014308,US,Health Care
ATNI,ATN INTERNATIONAL INC,0.000142718,US,Telecommunication Services
THFF,FIRST FINANCIAL CORPORATION INDIAN,0.00014183,US,Financials
MBWM,MERCANTILE BANK CORP,0.000141568,US,Financials
GIC,GLOBAL INDUSTRIAL,0.000141439,US,Industrials
KROS,KEROS THERAPEUTICS INC,0.000141184,US,Health Care
VXRT,VAXART INC,0.000139948,US,Health Care
JOUT,JOHNSON OUTDOORS INC CLASS A,0.000139796,US,Consumer Discretionary
VCSA,VACASA INC CLASS A,0.000139723,US,Consumer Discretionary
SKLZ,SKILLZ INC CLASS A,0.000139644,US,Telecommunication Services
TBPH,THERAVANCE BIOPHARMA INC,0.000139526,KY,Health Care
RMAX,RE MAX HOLDINGS INC CLASS A,0.000138619,US,Real Estate
TLS,TELOS CORPORATION CORP,0.000138366,US,Information Technology
HSC,HARSCO CORP,0.000138336,US,Industrials
BOWL,BOWLERO CORP CLASS A,0.000138162,US,Consumer Discretionary
BMRC,BANK OF MARIN BANCORP,0.000138149,US,Financials
RXDX,PROMETHEUS BIOSCIENCES INC,0.000136533,US,Health Care
PTVE,PACTIV EVERGREEN INC,0.000136446,US,Materials
GDRX,GOODRX HOLDINGS INC CLASS A,0.000136432,US,Health Care
WRLD,WORLD ACCEPTANCE CORP,0.000136235,US,Financials
TCX,TUCOWS INC,0.000136039,CA,Information Technology
RES,RPC INC,0.000135575,US,Energy
BRZE,BRAZE INC CLASS A,0.000135413,US,Information Technology
ANAB,ANAPTYSBIO INC,0.000135141,US,Health Care
ITOS,ITEOS THERAPEUTICS INC,0.000134766,US,Health Care
CDXS,CODEXIS INC,0.000133973,US,Health Care
HYLN,HYLIION HOLDINGS CORP CLASS A,0.00013386,US,Industrials
ZUMZ,ZUMIEZ INC,0.000133757,US,Consumer Discretionary
SRG,SERITAGE GROWTH PROPERTIES CLASS A,0.000133509,US,Real Estate
FEAM,5E ADVANCED MATERIALS INC,0.000133377,US,Materials
INBX,INHIBRX INC,0.000133094,US,Health Care
NKTX,NKARTA INC,0.000133083,US,Health Care
TREE,LENDINGTREE INC,0.000132435,US,Financials
FIGS,FIGS INC CLASS A,0.000132372,US,Health Care
DAWN,DAY ONE BIOPHARMACEUTICALS INC,0.000132267,US,Health Care
FCBC,FIRST COMMUNITY BANKSHARES INC,0.000131719,US,Financials
BV,BRIGHTVIEW HOLDINGS INC,0.000131683,US,Industrials
DXPE,DXP ENTERPRISES INC,0.000131231,US,Industrials
NRC,NATIONAL RESEARCH CORP,0.000131191,US,Health Care
VZIO,VIZIO HOLDING CORP CLASS A,0.00013092,US,Consumer Discretionary
PTGX,PROTAGONIST THERAPEUTICS INC,0.000130886,US,Health Care
AGTI,AGILITI INC,0.000130706,US,Health Care
XMTR,XOMETRY INC CLASS A,0.000129543,US,Consumer Discretionary
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,0.000129406,US,Telecommunication Services
PETS,PETMED EXPRESS INC,0.000129277,US,Consumer Discretionary
IDT,IDT CORP CLASS B,0.000129252,US,Telecommunication Services
FORR,FORRESTER RESEARCH INC,0.000128802,US,Industrials
SIBN,SI BONE INC,0.000128662,US,Health Care
SES,SES AI CORP CLASS A,0.000128074,US,Industrials
CRGE,CHARGE ENTERPRISES INC,0.000127839,US,Telecommunication Services
ECOM,CHANNELADVISOR CORP,0.000127723,US,Information Technology
SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,0.000127391,US,Consumer Discretionary
BZH,BEAZER HOMES INC,0.000127312,US,Consumer Discretionary
CARA,CARA THERAPEUTICS INC,0.000126715,US,Health Care
UP,WHEELS UP EXPERIENCE INC CLASS A,0.000126399,SG,Industrials
GTHX,G1 THERAPEUTICS INC,0.000125809,US,Health Care
BOOM,DMC GLOBAL INC,0.000125662,US,Energy
AXGN,AXOGEN INC,0.000124727,US,Health Care
DNMR,DANIMER SCIENTIFIC INC CLASS A,0.000124551,US,Materials
VSEC,VSE CORP,0.000122823,US,Industrials
HVT,HAVERTY FURNITURE COMPANIES INC,0.000122731,US,Consumer Discretionary
NWLI,NATIONAL WESTERN LIFE GROUP INC CL,0.000122653,US,Financials
AVPT,AVEPOINT INC CLASS A,0.000121797,US,Information Technology
STOK,STOKE THERAPEUTICS INC,0.000121704,US,Health Care
AVIR,ATEA PHARMACEUTICALS INC,0.000121309,US,Health Care
ATRA,ATARA BIOTHERAPEUTICS INC,0.000121289,US,Health Care
SWI,SOLARWINDS CORP,0.000121238,US,Information Technology
AAN,AARONS COMPANY INC,0.000121127,US,Consumer Discretionary
RMR,RMR GROUP INC CLASS A,0.000121047,US,Real Estate
CENX,CENTURY ALUMINUM,0.000121026,US,Materials
DHC,DIVERSIFIED HEALTHCARE TRUST,0.000120625,US,Real Estate
CASS,CASS INFORMATION SYSTEMS INC,0.000120353,US,Information Technology
PNTG,PENNANT GROUP INC,0.0001203,US,Health Care
AMPL,AMPLITUDE INC CLASS A,0.000119928,US,Information Technology
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,0.00011947,US,Health Care
OLP,ONE LIBERTY PROPERTIES REIT INC,0.000119326,US,Real Estate
SCVL,SHOE CARNIVAL INC,0.000119267,US,Consumer Discretionary
CENT,CENTRAL GARDEN AND PET,0.00011877,US,Consumer Staples
USM,UNITED STATES CELLULAR CORP,0.000118335,US,Telecommunication Services
MCW,MISTER CAR WASH INC,0.000118318,US,Consumer Discretionary
CHUY,CHUYS HOLDINGS INC,0.000118187,US,Consumer Discretionary
OFIX,ORTHOFIX MEDICAL INC,0.000118123,US,Health Care
CCCC,C4 THERAPEUTICS INC,0.000117334,US,Health Care
EE,EXCELERATE ENERGY INC CLASS A,0.000116981,US,Energy
BAND,BANDWIDTH INC CLASS A,0.000116967,US,Telecommunication Services
ULCC,FRONTIER GROUP HOLDINGS INC,0.000116235,US,Industrials
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,0.000116102,US,Health Care
ADV,ADVANTAGE SOLUTIONS INC CLASS A,0.000115861,US,Telecommunication Services
BW,BABCOCK AND WILCOX ENTERPRISES INC,0.000115683,US,Industrials
DSKE,DASEKE INC,0.000115658,US,Industrials
DNUT,KRISPY KREME INC,0.000115438,US,Consumer Discretionary
FLIC,FIRST OF LONG ISLAND CORP,0.000114374,US,Financials
RUSHB,RUSH ENTERPRISES INC CLASS B,0.000114312,US,Industrials
CVT,CVENT HOLDING CORP,0.00011394,US,Information Technology
RBCAA,REPUBLIC BANCORP INC CLASS A,0.000113294,US,Financials
PRTS,CARPARTS COM INC,0.000113215,US,Consumer Discretionary
PMVP,PMV PHARMACEUTICALS INC,0.000113131,US,Health Care
FISI,FINANCIAL INSTITUTIONS INC,0.000113124,US,Financials
ALHC,ALIGNMENT HEALTHCARE INC,0.000112153,US,Health Care
GEFB,GREIF INC CLASS B,0.000111916,US,Materials
YOU,CLEAR SECURE INC CLASS A,0.000111605,US,Information Technology
AMK,ASSETMARK FINANCIAL HOLDINGS INC,0.000111198,US,Financials
POWW,AMMO INC,0.00011113,US,Consumer Discretionary
CYH,COMMUNITY HEALTH SYSTEMS INC,0.000110965,US,Health Care
AMPS,ALTUS POWER INC CLASS A,0.000109921,US,Utilities
OSPN,ONESPAN INC,0.000109881,US,Information Technology
SMFR,SEMA4 HOLDINGS CORP CLASS A,0.000109499,US,Health Care
MCBS,METROCITY BANKSHARES INC,0.000109402,US,Financials
REVG,REV GROUP INC,0.000109258,US,Industrials
HRT,HIRERIGHT HOLDINGS CORP,0.000108779,US,Industrials
RBBN,RIBBON COMMUNICATIONS INC,0.000108746,US,Information Technology
PETQ,PETIQ INC CLASS A,0.000108727,US,Health Care
SOUN,SOUNDHOUND AI INC CLASS A,0.00010855,US,Information Technology
EGRX,EAGLE PHARMACEUTICALS INC,0.000108215,US,Health Care
KOD,KODIAK SCIENCES INC,0.000107768,US,Health Care
OMER,OMEROS CORP,0.000107489,US,Health Care
WSBF,WATERSTONE FINANCIAL INC,0.000107202,US,Financials
MTW,MANITOWOC INC,0.000106373,US,Industrials
CIR,CIRCOR INTERNATIONAL INC,0.000106002,US,Industrials
ANGI,ANGI INC CLASS A,0.000105486,US,Telecommunication Services
TRC,TEJON RANCH,0.000105451,US,Real Estate
ZIMV,ZIMVIE INC,0.000105401,US,Health Care
ROIV,ROIVANT SCIENCES LTD,0.00010537,BM,Health Care
SEER,SEER INC CLASS A,0.000104609,US,Health Care
NPK,NATIONAL PRESTO INDUSTRIES INC,0.000104253,US,Industrials
CTLP,CANTALOUPE INC,0.000103697,US,Information Technology
FRGE,FORGE GLOBAL HOLDINGS INC,0.000102704,US,Financials
VLTA,VOLTA INC CLASS A,0.000102333,US,Consumer Discretionary
WW,WW INTERNATIONAL INC,0.000101831,US,Consumer Discretionary
RGTI,RIGETTI COMPUTING INC,0.000101663,US,Information Technology
SPNT,SIRIUSPOINT LTD,0.000101483,BM,Financials
FRPH,FRP HOLDINGS INC,0.000101474,US,Real Estate
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,0.000100517,US,Health Care
ALRS,ALERUS FINANCIAL CORP,9.87205E-05,US,Financials
HGTY,HAGERTY INC CLASS A,9.86073E-05,US,Financials
TTCF,TATTOOED CHEF INC CLASS A,9.8149E-05,US,Consumer Staples
RSI,RUSH STREET INTERACTIVE INC CLASS,9.62542E-05,US,Consumer Discretionary
CTOS,CUSTOM TRUCK ONE SOURCE INC,9.59515E-05,US,Industrials
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,9.58732E-05,US,Consumer Discretionary
FFIE,FARADAY FUTURE INTELLIGENT ELECTRI,9.57886E-05,US,Consumer Discretionary
CYXT,CYXTERA TECHNOLOGIES ORS CLASS A I,9.50655E-05,US,Information Technology
AEVA,AEVA TECHNOLOGIES INC,9.49268E-05,US,Information Technology
MCRB,SERES THERAPEUTICS INC,9.44063E-05,US,Health Care
OFLX,OMEGA FLEX INC,9.42509E-05,US,Industrials
MDXG,MIMEDX GROUP INC,9.42287E-05,US,Health Care
RXT,RACKSPACE TECHNOLOGY INC,9.42021E-05,US,Information Technology
FMTX,FORMA THERAPEUTICS HLDG INC,9.41988E-05,US,Health Care
GCI,GANNETT CO INC,9.41496E-05,US,Telecommunication Services
TPB,TURNING POINT BRANDS INC,9.3823E-05,US,Consumer Staples
XPRO,EXPRO GROUP HOLDINGS NV,9.33353E-05,NL,Energy
HIPO,HIPPO HOLDINGS INC CLASS A,9.30884E-05,US,Financials
CMTL,COMTECH TELECOMMUNICATIONS CORP,9.1259E-05,US,Information Technology
RIDE,LORDSTOWN MOTORS CORP CLASS A,9.10493E-05,US,Consumer Discretionary
KIND,NEXTDOOR HOLDINGS INC CLASS A,9.08937E-05,US,Telecommunication Services
VITL,VITAL FARMS INC,9.03995E-05,US,Consumer Staples
SOVO,SOVOS BRANDS INC,9.02123E-05,US,Consumer Staples
DSEY,DIVERSEY HOLDINGS LTD,9.01028E-05,US,Materials
NUVB,NUVATION BIO INC CLASS A,8.99834E-05,US,Health Care
KRO,KRONOS WORLDWIDE INC,8.98641E-05,US,Materials
ROVR,ROVER GROUP INC CLASS A,8.96881E-05,US,Consumer Discretionary
ANIK,ANIKA THERAPEUTICS INC,8.9124E-05,US,Health Care
CGEM,CULLINAN ONCOLOGY INC,8.89503E-05,US,Health Care
JYNT,JOINT CORP,8.81114E-05,US,Health Care
PRCT,PROCEPT BIOROBOTICS CORP,8.79416E-05,US,Health Care
VLD,VELO3D INC,8.7878E-05,US,Industrials
QTRX,QUANTERIX CORP,8.78187E-05,US,Health Care
HY,HYSTER YALE MATERIALS HANDLING INC,8.71319E-05,US,Industrials
LILA,LIBERTY LATIN AMERICA LTD CLASS A,8.69784E-05,US,Telecommunication Services
GRWG,GROWGENERATION CORP,8.6939E-05,US,Consumer Discretionary
OSUR,ORASURE TECHNOLOGIES INC,8.67735E-05,US,Health Care
SMRT,SMARTRENT INC CLASS A,8.66137E-05,US,Information Technology
VBIV,VBI VACCINES INC,8.64631E-05,US,Health Care
RXRX,RECURSION PHARMACEUTICALS INC CLAS,8.63992E-05,US,Health Care
STER,STERLING CHECK CORP,8.63929E-05,US,Industrials
UWMC,UWM HOLDINGS CORP CLASS A,8.61634E-05,US,Financials
LFST,LIFESTANCE HEALTH GROUP INC,8.59593E-05,US,Health Care
TSP,TUSIMPLE HOLDINGS INC CLASS A,8.56518E-05,US,Industrials
UPLD,UPLAND SOFTWARE INC,8.49216E-05,US,Information Technology
NRGV,ENERGY VAULT HOLDINGS INC,8.44968E-05,US,Industrials
FLYW,FLYWIRE CORP,8.41749E-05,US,Information Technology
LL,LL FLOORING HOLDINGS INC,8.3985E-05,US,Consumer Discretionary
GBIO,GENERATION BIO,8.38961E-05,US,Health Care
MASS,908 DEVICES,8.37383E-05,US,Information Technology
BRCC,BRC INC CLASS A,8.3703E-05,US,Consumer Staples
ALXO,ALX ONCOLOGY HOLDINGS INC,8.33294E-05,US,Health Care
UEIC,UNIVERSAL ELECTRONICS INC,8.15871E-05,US,Consumer Discretionary
CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,8.12727E-05,KY,Information Technology
FSP,FRANKLIN STREET PROPERTIES REIT CO,8.1137E-05,US,Real Estate
PFHC,PROFRAC HOLDING CORP,8.09026E-05,US,Energy
IBRX,IMMUNITYBIO INC,8.08981E-05,US,Health Care
TPC,TUTOR PERINI CORP,8.06967E-05,US,Industrials
ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,8.05937E-05,US,Health Care
GWH,ESS TECH INC,8.02081E-05,US,Industrials
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,7.99854E-05,US,Health Care
HUMA,HUMACYTE INC,7.98899E-05,US,Health Care
OSCR,OSCAR HEALTH INC CLASS A,7.91841E-05,US,Financials
SOND,SONDER HOLDINGS INC CLASS A,7.85545E-05,US,Consumer Discretionary
AKRO,AKERO THERAPEUTICS INC,7.83946E-05,US,Health Care
PRPL,PURPLE INNOVATION INC,7.8386E-05,US,Consumer Discretionary
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,7.81157E-05,US,Telecommunication Services
STRY,STARRY GROUP HOLDINGS INC CLASS A,7.80162E-05,US,Telecommunication Services
DBD,DIEBOLD NIXDORF INC,7.79283E-05,US,Information Technology
DYN,DYNE THERAPEUTICS INC,7.76287E-05,US,Health Care
ULH,UNIVERSAL LOGISTICS INC,7.73481E-05,US,Industrials
IESC,IES INC,7.68868E-05,US,Industrials
VRM,VROOM INC,7.67701E-05,US,Consumer Discretionary
SG,SWEETGREEN INC CLASS A,7.56211E-05,US,Consumer Discretionary
DSGN,DESIGN THERAPEUTICS INC,7.50783E-05,US,Health Care
REAL,THE REALREAL INC,7.49028E-05,US,Consumer Discretionary
VVNT,VIVINT SMART HOME INC CLASS A,7.48094E-05,US,Consumer Discretionary
BTAI,BIOXCEL THERAPEUTICS INC,7.40203E-05,US,Health Care
SLQT,SELECTQUOTE INC,7.39762E-05,US,Financials
GRPN,GROUPON INC,7.30064E-05,US,Consumer Discretionary
ENFN,ENFUSION INC CLASS A,7.28668E-05,US,Information Technology
FLWS,1-800 FLOWERS.COM INC CLASS A,7.23594E-05,US,Consumer Discretionary
RTYU2,RUSSELL 2000 EMINI CME SEP 22,7.21759E-05,US,
FOSL,FOSSIL GROUP INC,7.0962E-05,US,Consumer Discretionary
AMLX,AMYLYX PHARMACEUTICALS INC,7.08329E-05,US,Health Care
GLT,GLATFELTER CORP,7.07887E-05,US,Materials
TCS,CONTAINER STORE GROUP INC,6.9582E-05,US,Consumer Discretionary
PACK,RANPAK HOLDINGS CORP CLASS A,6.85929E-05,US,Materials
SRRK,SCHOLAR ROCK HOLDING CORP,6.80199E-05,US,Health Care
INSG,INSEEGO CORP,0.000066399,US,Information Technology
SWIM,LATHAM GROUP INC,6.60409E-05,US,Consumer Discretionary
LZ,LEGALZOOM COM INC,6.59326E-05,US,Industrials
EVCM,EVERCOMMERCE INC,6.56519E-05,US,Information Technology
DICE,DICE THERAPEUTICS INC,6.56193E-05,US,Health Care
TMCI,TREACE MEDICAL CONCEPTS INC,6.53285E-05,US,Health Care
LLAP,TERRAN ORBITAL CORP,6.4982E-05,US,Industrials
MGNX,MACROGENICS INC,6.47906E-05,US,Health Care
MLNK,MERIDIANLINK INC,6.45893E-05,US,Information Technology
SPNE,SEASPINE HOLDINGS CORP,6.43815E-05,US,Health Care
FOR,FORESTAR GROUP INC,6.42531E-05,US,Real Estate
ZIP,ZIPRECRUITER INC CLASS A,6.37442E-05,US,Telecommunication Services
HLLY,HOLLEY INC,6.33558E-05,KY,Consumer Discretionary
ALVR,ALLOVIR INC,6.32743E-05,US,Health Care
FDMT,4D MOLECULAR THERAPEUTICS INC,6.29051E-05,US,Health Care
KNTE,KINNATE BIOPHARMA INC,6.28753E-05,US,Health Care
ML,MONEYLION INC CLASS A,6.27788E-05,US,Financials
LIDR,AEYE INC CLASS A,6.2317E-05,US,Information Technology
AVDX,AVIDXCHANGE HOLDINGS INC,6.21981E-05,US,Information Technology
LXRX,LEXICON PHARMACEUTICALS INC,6.17677E-05,US,Health Care
HLGN,HELIOGEN INC,6.16923E-05,US,Industrials
UDMY,UDEMY INC,6.15537E-05,US,Consumer Discretionary
VTYX,VENTYX BIOSCIENCES INC,6.14317E-05,US,Health Care
STRC,SARCOS TECHNOLOGY AND ROBOTICS COR,6.09773E-05,US,Industrials
